word,machine_translation,human_translation,label,emotion_intensity_score
verification,tabbatarwa,tabbatarwa,trust,0.781
cooperative,hadin kai,haɗin kai,trust,0.781
vow,alwashi,alwashi,trust,0.781
oath,rantsuwa,rantsuwa,trust,0.781
credible,abin dogara,abin dogara,trust,0.773
respectable,mai daraja,mai daraja,trust,0.773
promise,alkawari,alƙawari,trust,0.773
verified,tabbatar,tabbatar,trust,0.773
hero,jarumi,jarumi,trust,0.773
sisterhood,'yar'uwa,'yar'uwa,trust,0.773
qualified,m,ƙwararre,trust,0.766
respected,mutunta,mutunta,trust,0.766
authentication,gaskatawa,gaskatawa,trust,0.766
compassion,tausayi,tausayi,trust,0.759
safekeeping,kiyayewa,kiyayewa,trust,0.758
love,soyayya,soyayya,trust,0.758
trusts,amintattu,amintattu,trust,0.758
moral,halin kirki,halin kirki,trust,0.758
reputable,mai daraja,mai daraja,trust,0.758
reliability,aminci,aminci,trust,0.758
approval,yarda,yarda,trust,0.758
loyal,m,mai biyayya,trust,0.75
competence,iyawa,iyawa,trust,0.75
companion,aboki,aboki,trust,0.75
ally,abokin tarayya,abokin tarayya,trust,0.75
respect,girmamawa,girmamawa,trust,0.75
advised,nasiha,nasiha,trust,0.75
safeguard,tsare,tsare,trust,0.75
authentic,sahihi,sahihi,trust,0.75
genuine,na gaske,na gaske,trust,0.75
friend,aboki,aboki,trust,0.75
stable,barga,barga,trust,0.75
friendships,abota,abota,trust,0.75
respects,girmamawa,girmamawa,trust,0.742
wholesome,lafiya,lafiya,trust,0.742
faith,bangaskiya,bangaskiya,trust,0.742
proven,tabbatar,tabbatar,trust,0.742
freedom,'yanci,'yanci,trust,0.742
accepting,yarda,yarda,trust,0.742
unification,haɗin kai,haɗin kai,trust,0.734
confirmation,tabbatarwa,tabbatarwa,trust,0.734
protecting,karewa,karewa,trust,0.734
admirable,m,abin sha'awa,trust,0.734
reassurance,tabbatarwa,tabbatarwa,trust,0.734
heartfelt,mai zuciya,mai zuciya,trust,0.734
supporter,mai goyon baya,mai goyon baya,trust,0.734
respectful,m,mai mutuntawa,trust,0.734
trustee,amintacce,amintacce,trust,0.734
friendship,abota,abota,trust,0.727
fact,gaskiya,gaskiya,trust,0.727
confidentially,sirri,sirri,trust,0.727
believing,imani,imani,trust,0.727
confident,m,mai rashin tsoro,trust,0.727
credential,takardun shaida,takardun shaida,trust,0.727
partners,abokan tarayya,abokan tarayya,trust,0.727
agreement,yarjejeniya,yarjejeniya,trust,0.727
alliance,ƙawance,ƙawance,trust,0.727
excellence,kyau,kyau,trust,0.727
equality,daidaito,daidaito,trust,0.727
authenticate,gaskata,gaskata,trust,0.719
intelligence,hankali,hankali,trust,0.719
virtue,nagarta,nagarta,trust,0.719
honored,girmama,girmama,trust,0.719
closeness,kusanci,kusanci,trust,0.719
kindred,dangi,dangi,trust,0.719
virtuous,nagarta,nagarta,trust,0.719
allegiance,biyayya,biyayya,trust,0.711
dedication,sadaukarwa,sadaukarwa,trust,0.711
cooperating,hadin kai,haɗin kai,trust,0.711
cooperation,hadin kai,haɗin kai,trust,0.711
determination,ƙuduri,ƙuduri,trust,0.711
straightforward,kai tsaye,kai tsaye,trust,0.711
consistency,daidaito,daidaito,trust,0.711
creditable,mai daraja,mai daraja,trust,0.711
charitable,sadaka,sadaka,trust,0.711
guarantee,garanti,garanti,trust,0.711
justice,adalci,adalci,trust,0.711
morality,halin kirki,halin kirki,trust,0.703
admire,yaba,yaba,trust,0.703
motherhood,uwa,uwa,trust,0.703
guardianship,rikon amana,riƙon amana,trust,0.703
admiration,sha'awa,sha'awa,trust,0.703
assurance,tabbaci,tabbaci,trust,0.703
reverence,girmamawa,girmamawa,trust,0.703
proof,hujja,hujja,trust,0.703
mentor,mai jagoranci,mai jagoranci,trust,0.703
innocent,marar laifi,marar laifi,trust,0.703
friendliness,sada zumunci,sada zumunci,trust,0.703
reliable,abin dogara,abin dogara,trust,0.703
nurture,renon,reno,trust,0.703
prepared,shirya,shirya,trust,0.703
protected,kare,kare,trust,0.703
sanctuary,Wuri Mai Tsarki,mafaka,trust,0.703
mother,uwa,uwa,trust,0.703
fulfilled,cika,cika,trust,0.703
marriage,aure,aure,trust,0.695
compassionate,mai tausayi,mai tausayi,trust,0.695
certified,bokan,shaida,trust,0.695
skillful,gwaninta,gwaninta,trust,0.695
united,haɗin kai,haɗin kai,trust,0.695
approving,yarda,yarda,trust,0.695
scientist,masanin kimiyya,masanin kimiyya,trust,0.695
agreeable,yarda,yarda,trust,0.695
allied,kawance,kawance,trust,0.695
bodyguard,mai gadi,mai gadi,trust,0.695
courage,ƙarfin hali,ƙarfin hali,trust,0.695
morals,dabi'u,ɗabi'u,trust,0.695
pact,yarjejeniya,yarjejeniya,trust,0.695
accountable,da lissafi,da lissafi,trust,0.695
humanitarian,agaji,agaji,trust,0.695
guardian,mai kula,mai kula,trust,0.695
indestructible,marar lalacewa,marar lalacewa,trust,0.695
guidance,shiriya,shiriya,trust,0.688
justifiable,mai gaskiya,mai gaskiya,trust,0.688
esteem,daraja,daraja,trust,0.688
competent,m,gwani,trust,0.688
valor,jarumi,jarumi,trust,0.688
secure,amintacce,amintacce,trust,0.688
adviser,mai ba da shawara,mai ba da shawara,trust,0.688
humanity,bil'adama,bil'adama,trust,0.688
perfection,kamala,kamala,trust,0.688
monogamy,auren mace daya,auren mace ɗaya,trust,0.688
authenticity,sahihanci,sahihanci,trust,0.688
believed,yi .mãni,yi imani,trust,0.688
pledge,jingina,jingina,trust,0.688
understanding,fahimta,fahimta,trust,0.688
solidity,ƙarfi,ƙarfi,trust,0.688
goodness,alheri,alheri,trust,0.68
diplomatic,diflomasiyya,diflomasiyya,trust,0.68
expertise,gwaninta,gwaninta,trust,0.68
confirmed,tabbatar,tabbatar,trust,0.68
confide,amince,amince,trust,0.68
hope,bege,bege,trust,0.68
confidential,sirri,sirri,trust,0.68
strongest,mafi ƙarfi,mai ƙarfi,trust,0.68
professional,ƙwararre,ƙwararre,trust,0.68
grandfather,kakan,kaka,trust,0.68
commendable,abin yabo,abin yabo,trust,0.68
indivisible,baya rabuwa,baya rabuwa,trust,0.68
approve,yarda,yarda,trust,0.68
familiarity,saba,saba,trust,0.68
diligence,himma,himma,trust,0.68
humble,mai tawali'u,mai tawali'u,trust,0.68
leader,shugaba,shugaba,trust,0.68
agreeing,yarda,yarda,trust,0.68
affirm,tabbatar,tabbatar,trust,0.68
elders,dattawa,dattawa,trust,0.68
official,jami'in,jami'in,trust,0.68
protector,majiɓinci,majiɓinci,trust,0.68
inspire,yi wahayi zuwa,yi wahayi zuwa,trust,0.68
acceptance,yarda,yarda,trust,0.68
advocacy,ba da shawara,ba da shawara,trust,0.68
sanctify,tsarkake,tsarkake,trust,0.672
faultless,marasa laifi,marasa laifi,trust,0.672
cohesive,haɗin kai,haɗin kai,trust,0.672
encyclopedia,Encyclopedia,babban ƙamusu,trust,0.672
mastery,gwaninta,gwaninta,trust,0.672
accepted,yarda,yarda,trust,0.672
healing,waraka,waraka,trust,0.672
dignity,mutunci,mutunci,trust,0.672
unwavering,mara yankewa,mara yankewa,trust,0.672
safe,lafiya,lafiya,trust,0.672
intelligent,mai hankali,mai hankali,trust,0.672
believes,yi imani,yi imani,trust,0.672
benevolence,kyautatawa,kyautatawa,trust,0.672
accredited,yarda,yarda,trust,0.672
covenant,alkawari,alƙawari,trust,0.672
harmoniously,cikin jituwa,cikin jituwa,trust,0.672
advocate,mai ba da shawara,mai ba da shawara,trust,0.664
team,tawagar,tawagar,trust,0.664
authority,iko,iko,trust,0.664
fulfillment,cikawa,cikawa,trust,0.664
supporting,goyon baya,goyon baya,trust,0.664
affirmatively,tabbatacce,tabbatacce,trust,0.664
attestation,shaida,shaida,trust,0.664
proficient,m,gwaninta,trust,0.664
disciple,almajiri,almajiri,trust,0.664
impeccable,m,marar laifi,trust,0.664
accountability,hisabi,hisabi,trust,0.664
ambassador,jakadiya,jakada,trust,0.664
reliance,dogaro,dogaro,trust,0.664
communicate,sadarwa,sadarwa,trust,0.664
expert,gwani,gwani,trust,0.664
merit,cancanta,cancanta,trust,0.664
heroic,jarumi,jarumi,trust,0.664
spiritual,na ruhaniya,na ruhaniya,trust,0.664
accept,yarda,yarda,trust,0.664
specialist,gwani,gwani,trust,0.664
guidebook,littafin jagora,littafin jagora,trust,0.664
strengthening,ƙarfafawa,ƙarfafawa,trust,0.661
counsel,shawara,shawara,trust,0.656
favorable,m,na taimako,trust,0.656
proficiency,ƙwarewa,ƙwarewa,trust,0.656
steadfast,m,tsayuwar daka,trust,0.656
holiness,tsarki,tsarki,trust,0.656
scientific,kimiyya,kimiyya,trust,0.656
warranty,garanti,garanti,trust,0.656
facts,gaskiya,gaskiya,trust,0.656
constancy,daidaito,daidaito,trust,0.656
structure,tsari,tsari,trust,0.656
familiar,saba,saba,trust,0.656
elder,dattijo,dattijo,trust,0.656
achieve,cimma,cim ma,trust,0.656
relationship,dangantaka,dangantaka,trust,0.656
excellent,m,da kyau ƙwarai,trust,0.656
gentleman,mutum,mutum,trust,0.656
strength,ƙarfi,ƙarfi,trust,0.656
supports,goyon baya,goyon baya,trust,0.656
defended,kare,kare,trust,0.656
agreed,yarda,yarda,trust,0.648
heroism,jarumtaka,jarumtaka,trust,0.648
inspiration,wahayi,wahayi,trust,0.648
noble,mai daraja,mai daraja,trust,0.648
comrade,aboki,aboki,trust,0.648
matrimony,aure,aure,trust,0.648
counselor,mai ba da shawara,mai ba da shawara,trust,0.648
assuredly,tabbas,tabbas,trust,0.648
rely,dogara,dogara,trust,0.648
solidarity,hadin kai,haɗin kai,trust,0.648
accepts,yarda,yarda,trust,0.648
lovable,abin ƙauna,abin ƙauna,trust,0.648
advisable,shawara,shawara,trust,0.648
peaceful,zaman lafiya,zaman lafiya,trust,0.648
academic,mai ilimi,mai ilimi,trust,0.648
competency,iyawa,iyawa,trust,0.648
brother,dan uwa,ɗan'uwa,trust,0.648
assist,taimaka,taimaka,trust,0.648
successful,nasara,nasara,trust,0.648
harmony,jituwa,jituwa,trust,0.648
protective,m,na kariya,trust,0.648
saint,waliyyi,waliyyi,trust,0.648
uphold,riko,riƙo,trust,0.648
unconditionally,ba tare da sharadi ba,ba tare da sharaɗi ba,trust,0.648
worthy,cancanta,cancanta,trust,0.643
assure,tabbatar,tabbatar,trust,0.641
lawful,halal,halal,trust,0.641
judiciary,bangaren shari'a,ɓangaren shari'a,trust,0.641
conscientious,mai hankali,mai hankali,trust,0.641
teacher,malami,malami,trust,0.641
mamma,mamma,uwa,trust,0.641
relationships,dangantaka,dangantaka,trust,0.641
doctor,likita,likita,trust,0.641
confidence,amincewa,amincewa,trust,0.641
leading,manyan,manyan,trust,0.641
kind,irin,irin,trust,0.641
establish,kafa,kafa,trust,0.641
loving,mai ƙauna,mai ƙauna,trust,0.641
benefactor,mai taimako,mai taimako,trust,0.641
ordained,kaddara,ƙaddara,trust,0.641
real,haqiqa,haƙiƙa,trust,0.641
durability,karko,ƙarƙo,trust,0.641
coexist,zama tare,zama tare,trust,0.641
credence,amincewa,amincewa,trust,0.641
unity,hadin kai,haɗin kai,trust,0.641
legal,doka,doka,trust,0.641
champion,zakara,zakara,trust,0.641
intimate,m,amini,trust,0.634
endorse,yarda,yarda,trust,0.633
judicial,shari'a,shari'a,trust,0.633
fidelity,aminci,aminci,trust,0.633
therapeutic,warkewa,warkewa,trust,0.633
homage,girmamawa,girmamawa,trust,0.633
important,mai mahimmanci,mai mahimmanci,trust,0.633
fortitude,ƙarfin hali,ƙarfin hali,trust,0.633
soundness,lafiya,lafiya,trust,0.633
backbone,kashin baya,ƙashin baya,trust,0.633
practiced,aikatawa,aikatawa,trust,0.633
aspiration,buri,buri,trust,0.633
conscience,lamiri,lamiri,trust,0.633
saintly,tsarkaka,tsarkaka,trust,0.633
legitimacy,halacci,halacci,trust,0.633
bless,sa albarka,sa albarka,trust,0.633
devotional,ibada,ibada,trust,0.633
physician,likita,likita,trust,0.633
courageous,m,jarumi,trust,0.633
sanctification,tsarkakewa,tsarkakewa,trust,0.633
hopeful,mai bege,mai bege,trust,0.633
deepest,mafi zurfi,mafi zurfi,trust,0.633
approved,yarda,yarda,trust,0.633
brotherly,yan'uwan juna,yan'uwan juna,trust,0.633
authorize,ba da izini,ba da izini,trust,0.633
convincing,gamsarwa,gamsarwa,trust,0.633
blessing,albarka,albarka,trust,0.625
fireman,mai kashe gobara,mai kashe gobara,trust,0.625
angel,mala'ika,mala'ika,trust,0.625
beliefs,imani,imani,trust,0.625
accurate,daidai,daidai,trust,0.625
assured,tabbatar,tabbatar,trust,0.625
achievement,nasara,nasara,trust,0.625
profound,mai zurfi,mai zurfi,trust,0.625
authorization,izini,izini,trust,0.625
majestic,mai girma,mai girma,trust,0.625
professorship,farfesa,zama farfesa,trust,0.625
communication,sadarwa,sadarwa,trust,0.625
positivity,dacewa,dacewa,trust,0.625
certify,tabbatar,tabbatar,trust,0.625
caretaker,mai kulawa,mai kulawa,trust,0.625
civilized,wayewa,wayewa,trust,0.625
engaged,tsunduma,tsunduma,trust,0.625
regard,girmamawa,girmamawa,trust,0.625
purify,tsarkake,tsarkake,trust,0.625
wonderful,ban mamaki,ban mamaki,trust,0.625
encourage,ƙarfafa,ƙarfafa,trust,0.625
evident,bayyananne,bayyananne,trust,0.625
appreciation,godiya,godiya,trust,0.617
commend,yaba,yaba,trust,0.617
reassure,sake tabbatarwa,sake tabbatarwa,trust,0.617
approvement,yarda,yarda,trust,0.617
heroine,jaruma,jaruma,trust,0.617
unimpeachable,wanda ba a iya kusantarsa,wanda ba a iya kusantarsa,trust,0.617
triumphant,nasara,nasara,trust,0.617
rational,m,mai tunani,trust,0.617
haven,mafaka,mafaka,trust,0.617
truce,tsagaita wuta,tsagaita wuta,trust,0.617
constantly,kullum,kullum,trust,0.617
attentive,m,kula sosai,trust,0.617
advice,shawara,shawara,trust,0.617
gospel,bishara,bishara,trust,0.617
passionate,m,mai jaraba,trust,0.617
believer,mai bi,mai bi,trust,0.617
planning,shiryawa,shiryawa,trust,0.617
optimism,kyakkyawan fata,kyakkyawan fata,trust,0.617
good,mai kyau,mai kyau,trust,0.617
testament,wasiyya,wasiyya,trust,0.617
corroborate,tabbatar,tabbatar,trust,0.617
absolution,warwarewa,warwarewa,trust,0.617
qualities,halaye,halaye,trust,0.617
teach,koyar,koyar,trust,0.617
cherish,kauna,kauna,trust,0.617
bedrock,gindin gado,gindin gado,trust,0.617
objective,haƙiƙa,haƙiƙa,trust,0.617
god,allah,Allah,trust,0.617
surety,lamuni,lamuni,trust,0.617
accord,yarjejeniya,yarjejeniya,trust,0.617
fundamental,na asali,na asali,trust,0.617
thoughtful,m,mai tunani,trust,0.617
blessings,albarka,albarka,trust,0.609
brilliant,m,mai hazaƙa,trust,0.609
officer,jami'in,jami'i,trust,0.609
comfort,ta'aziyya,ta'aziyya,trust,0.609
civilization,wayewa,wayewa,trust,0.609
praise,yabo,yabo,trust,0.609
progression,ci gaba,ci gaba,trust,0.609
awareness,sani,sani,trust,0.609
purification,tsarkakewa,tsarkakewa,trust,0.609
heal,warkar,warkar,trust,0.609
considerate,m,mai sanin ya kamata,trust,0.609
patron,majiɓinci,majiɓinci,trust,0.609
praiseworthy,abin yabo,abin yabo,trust,0.609
mediator,matsakanci,matsakanci,trust,0.609
scripture,nassi,nassi,trust,0.609
notary,notary,mai shaidawa,trust,0.609
steward,wakili,wakili,trust,0.609
recommend,ba da shawara,ba da shawara,trust,0.609
definitive,tabbatacce,tabbatacce,trust,0.609
magnificence,girma,girma,trust,0.609
babysitter,mai kula da yara,mai kula da yara,trust,0.609
liking,so,so,trust,0.609
excel,yayi kyau,ya yi kyau,trust,0.609
vetted,vetted,tantantacce,trust,0.609
happy,mai farin ciki,mai farin ciki,trust,0.609
witness,shaida,shaida,trust,0.602
experienced,gogaggu,gogaggu,trust,0.602
enlightenment,fadakarwa,faɗakarwa,trust,0.602
guarded,tsare,tsare,trust,0.602
humility,tawali'u,tawali'u,trust,0.602
helpful,mai taimako,mai taimako,trust,0.602
embrace,rungumi,rungumi,trust,0.602
identify,gane,gane,trust,0.602
brave,jarumi,jarumi,trust,0.602
peace,zaman lafiya,zaman lafiya,trust,0.602
serenity,kwanciyar hankali,kwanciyar hankali,trust,0.602
unconditional,mara sharadi,mara sharaɗi,trust,0.602
symmetry,daidaitawa,daidaitawa,trust,0.602
steady,kwari,ƙwari,trust,0.602
unquestionable,babu tantama,babu tantama,trust,0.602
mainstay,ginshiƙi,ginshiƙi,trust,0.602
inspired,yi wahayi zuwa,yi wahayi zuwa,trust,0.602
brighten,haske,haske,trust,0.602
sympathetic,mai tausayi,mai tausayi,trust,0.602
fulfill,cika,cika,trust,0.602
transcendence,wuce gona da iri,wuce gona da iri,trust,0.602
generosity,karimci,karimci,trust,0.594
strengthen,ƙarfafa,ƙarfafa,trust,0.594
nurse,m,nas,trust,0.594
marry,aure,aure,trust,0.594
befriend,abota,abota,trust,0.594
admiral,Admiral,amiral,trust,0.594
spouse,mata,mata,trust,0.594
enlighten,fadakarwa,faɗakarwa,trust,0.594
council,majalisa,majalisa,trust,0.594
grant,ba,ba,trust,0.594
eminence,mashahuri,mashahuri,trust,0.594
vigilant,m,kulawa,trust,0.594
efficient,m,mai inganci,trust,0.594
visionary,mai hangen nesa,mai hangen nesa,trust,0.594
commendation,yabo,yabo,trust,0.594
praised,yaba,yaba,trust,0.594
endowment,kyauta,kyauta,trust,0.594
ministry,hidima,hidima,trust,0.594
fairly,daidai,daidai,trust,0.594
complimentary,kyauta,kyauta,trust,0.594
openly,a fili,a fili,trust,0.594
assessment,kima,kima,trust,0.594
philanthropic,mai taimako,mai taimako,trust,0.594
tranquility,kwanciyar hankali,kwanciyar hankali,trust,0.594
regent,mai mulkin,mai mulkin,trust,0.594
sage,mai hikima,mai hikima,trust,0.594
substantiate,tabbatacce,tabbatacce,trust,0.594
generous,mai karimci,mai karimci,trust,0.594
gratitude,godiya,godiya,trust,0.594
depend,dogara,dogara,trust,0.594
vigilance,taka tsantsan,taka tsantsan,trust,0.594
sweetheart,masoyi,masoyi,trust,0.589
compliance,yarda,yarda,trust,0.586
unfailing,marar ƙarewa,marar ƙarewa,trust,0.586
sobriety,sobriety,hankali,trust,0.586
helper,mataimaki,mataimaki,trust,0.586
testimony,shaida,shaida,trust,0.586
revere,girmama,girmama,trust,0.586
victory,nasara,nasara,trust,0.586
seniority,babba,babba,trust,0.586
father,uba,uba,trust,0.586
godly,mai ibada,mai ibada,trust,0.586
prestige,daraja,daraja,trust,0.586
magnificent,m,mai girma,trust,0.586
meritorious,abin yabo,abin yabo,trust,0.586
educational,ilimi,ilimi,trust,0.586
husbandry,aikin gona,aikin gona,trust,0.586
diplomacy,diflomasiyya,diflomasiyya,trust,0.586
mate,aboki,aboki,trust,0.586
joyful,m,mai jin murna,trust,0.586
rooted,kafe,kafe,trust,0.586
convince,shawo,shawo,trust,0.586
delegate,wakili,wakili,trust,0.586
share,raba,raba,trust,0.586
firmness,ƙarfi,ƙarfi,trust,0.586
bylaw,doka,doka,trust,0.586
angelic,mala'ika,mala'ika,trust,0.586
ambition,buri,buri,trust,0.586
acclaim,yabawa,yabawa,trust,0.586
enjoying,jin dadi,jin daɗi,trust,0.586
lovely,kyakkyawa,kyakkyawa,trust,0.586
collectively,tare,tare,trust,0.586
conservation,kiyayewa,kiyayewa,trust,0.586
inheritance,gado,gado,trust,0.586
checklist,lissafin lissafi,lissafin lissafi,trust,0.586
monk,sufi,sufi,trust,0.586
attest,shaida,shaida,trust,0.586
serene,kwanciyar hankali,kwanciyar hankali,trust,0.586
constitutional,tsarin mulki,tsarin mulki,trust,0.586
designation,nadi,naɗi,trust,0.586
tribe,kabila,kabila,trust,0.586
impartiality,rashin son zuciya,rashin son zuciya,trust,0.578
coexisting,zama tare,zama tare,trust,0.578
unquestioned,babu tambaya,babu tambaya,trust,0.578
revival,farkawa,farkawa,trust,0.578
upright,a mike,a miƙe,trust,0.578
irrefutable,wanda babu makawa,wanda babu makawa,trust,0.578
shelter,mafaka,mafaka,trust,0.578
navigator,mai kewaya,mai kewaya,trust,0.578
commandant,kwamanda,kwamanda,trust,0.578
authoritative,mai iko,mai iko,trust,0.578
professor,farfesa,farfesa,trust,0.578
adore,kauna,ƙauna,trust,0.578
philanthropist,mai taimako,mai taimako,trust,0.578
communion,tarayya,tarayya,trust,0.578
judge,alkali,alƙali,trust,0.578
convinced,gamsu,gamsu,trust,0.578
cheerfulness,fara'a,fara'a,trust,0.578
inviting,gayyata,gayyata,trust,0.578
obey,yi biyayya,yi biyayya,trust,0.578
legalized,halatta,halatta,trust,0.578
structural,tsarin,tsarin,trust,0.578
watchdog,mai tsaro,mai tsaro,trust,0.578
careful,a hankali,a hankali,trust,0.578
dutiful,mai biyayya,mai biyayya,trust,0.578
smile,murmushi,murmushi,trust,0.578
abundance,yawa,yawa,trust,0.57
connective,haɗin kai,haɗin kai,trust,0.57
cuddle,rungume,rungume,trust,0.57
principal,babba,babba,trust,0.57
unequivocal,babu tantama,babu tantama,trust,0.57
compass,kamfas,kamfas,trust,0.57
measured,auna,auna,trust,0.57
ordinance,farilla,farilla,trust,0.57
modest,mai tawali'u,mai tawali'u,trust,0.57
complement,dacewa,dacewa,trust,0.57
pilot,matukin jirgi,matukin jirgi,trust,0.57
counsellor,mai ba da shawara,mai ba da shawara,trust,0.57
insure,inshora,inshora,trust,0.57
guide,jagora,jagora,trust,0.57
matron,matron,kamila,trust,0.57
punctual,akan lokaci,a kan lokaci,trust,0.57
heavenly,na sama,na sama,trust,0.57
determinate,ƙaddara,ƙaddara,trust,0.57
immaculate,m,mai tsabta,trust,0.57
everlasting,na har abada,na har abada,trust,0.57
adhering,manne,manne,trust,0.57
apostle,manzo,manzo,trust,0.57
plausible,mai yiwuwa,mai yiwuwa,trust,0.57
advise,ba da shawara,ba da shawara,trust,0.57
volunteers,masu aikin sa kai,masu aikin sa kai,trust,0.57
corroboration,tabbatarwa,tabbatarwa,trust,0.57
consult,shawara,shawara,trust,0.57
relative,dangi,dangi,trust,0.57
unquestionably,babu shakka,babu shakka,trust,0.57
pedigree,zuriya,zuriya,trust,0.57
earned,samu,samu,trust,0.57
collaborator,mai haɗin gwiwa,mai haɗin gwiwa,trust,0.57
frankness,faɗin gaskiya,faɗin gaskiya,trust,0.562
pleasant,m,mai daɗi,trust,0.562
apostolic,manzanni,manzanni,trust,0.562
jurist,masanin shari'a,masanin shari'a,trust,0.562
vitality,mahimmanci,mahimmanci,trust,0.562
fort,sansanin soja,sansanin soja,trust,0.562
devout,mai ibada,mai ibada,trust,0.562
vigorous,karfi,ƙarfi,trust,0.562
congregation,ikilisiya,ikilisiya,trust,0.562
remarkable,abin mamaki,abin mamaki,trust,0.562
