word,machine_translation,human_translation,label,emotion_intensity_score
spirits,mmụọ,mmụọ,surprise,0.414
allure,rata,rata,surprise,0.406
applause,kụrụ aka,kụrụ aka,surprise,0.406
parade,Nme,Nme,surprise,0.406
gambler,onye na -agba chaa chaa,onye na -agba chaa chaa,surprise,0.406
inspired,n'ike mmụọ nsọ,n'ike mmụọ nsọ,surprise,0.406
fete,fete,oriri,surprise,0.406
eager,chọsiri ike,chọsiri ike,surprise,0.406
princely,nwa eze,nwa eze,surprise,0.398
divorce,ịgba alụkwaghịm,ịgba alụkwaghịm,surprise,0.398
guess,maa,maa,surprise,0.398
secrecy,nzuzo,nzuzo,surprise,0.398
burlesque,burlesque,gbachiri,surprise,0.398
cheerful,obi ụtọ,obi ụtọ,surprise,0.391
incontinence,ekweghị ekwe,ekweghị ekwe,surprise,0.391
supremacy,oke,oke,surprise,0.391
aspiration,ọchịchọ,ọchịchọ,surprise,0.391
hermaphrodite,hermaphrodite,nwoke nwanyị,surprise,0.391
score,Akara,Akara,surprise,0.383
crowning,okpueze,okpueze,surprise,0.383
praiseworthy,otuto,otuto,surprise,0.383
lose,ida,ịda,surprise,0.383
buck,ego,ego,surprise,0.383
inheritance,ihe nketa,ihe nketa,surprise,0.383
cadaver,ozu,ozu,surprise,0.383
succeed,gaa nke ọma,gaa nke ọma,surprise,0.375
camouflaged,ozuzo,ozuzo,surprise,0.375
advance,ọganihu,ọganihu,surprise,0.375
mystic,ihe omimi,ihe omimi,surprise,0.375
frisky,frisky,egwuregwu,surprise,0.375
compliment,otito,otito,surprise,0.375
gulp,gulp,iri ihe ọsọsọ,surprise,0.375
hope,olile anya,olile anya,surprise,0.367
excavation,ogwugwu,ogwugwu,surprise,0.367
sparkle,mgbuke,mgbuke,surprise,0.367
joker,onye egwuregwu,onye egwuregwu,surprise,0.367
sensual,ihe mmasi,ihe mmasi,surprise,0.367
entertainment,ntụrụndụ,ntụrụndụ,surprise,0.359
feeling,mmetụta,mmetụta,surprise,0.359
postponement,yigharia,yigharia,surprise,0.352
modify,gbanwee,gbanwee,surprise,0.352
award,onyinye,onyinye,surprise,0.352
blessings,ngọzi,ngọzi,surprise,0.352
clown,ome ochi,omeọchị,surprise,0.352
newcomer,onye ohuru,onye ọhụrụ,surprise,0.352
obit,obit,ọnwụ,surprise,0.352
hero,dike,dike,surprise,0.344
start,malite,malite,surprise,0.344
proficiency,nka,nka,surprise,0.344
glorify,nye otuto,nye otuto,surprise,0.344
celebrity,onye ama ama,onye ama ama,surprise,0.344
highest,nke kachasi elu,nke kachasi elu,surprise,0.344
wonderfully,ebube,ebube,surprise,0.344
rekindle,melite,melite,surprise,0.336
dissolution,mgbasa,mgbasa,surprise,0.336
memorable,echefu echefu,echefu echefu,surprise,0.336
grin,ọchị,ọchị,surprise,0.336
optimism,nchekwube,nchekwube,surprise,0.336
prodigious,dị egwu,dị egwu,surprise,0.336
sanctify,doo nsọ,doo nsọ,surprise,0.336
unbeaten,enweghị mmeri,enweghị mmeri,surprise,0.336
warned,dọrọ aka ná ntị,dọrọ aka ná ntị,surprise,0.336
admiration,mmasi,mmasi,surprise,0.328
hypertrophy,ọrịa hypertrophy,ọrịa hypertrophy,surprise,0.328
present,ugbu,ugbu,surprise,0.32
angel,mmụọ ozi,mmụọ ozi,surprise,0.32
hap,ewu,ihe mberede,surprise,0.32
examination,nyocha,nyocha,surprise,0.32
catch,enwetaghị,ijide,surprise,0.32
liberty,nnwere onwe,nnwere onwe,surprise,0.312
treat,emeso,emeso,surprise,0.312
flirt,ịchụ nwoke,ịchụ nwoke,surprise,0.312
inaffable,enweghị atụ,enweghị atụ,surprise,0.312
scrimmage,scrimmage,ọgwụ,surprise,0.312
occasional,mgbe ufodu,mgbe ọnọdụ,surprise,0.312
kiss,susuo ọnụ,susuo ọnụ,surprise,0.312
embrace,makụọ,makụọ,surprise,0.312
dismissal,mgbasa,mgbasa,surprise,0.312
saint,senti,senti,surprise,0.312
generosity,mmesapụ aka,mmesapụ aka,surprise,0.305
perfection,izu oke,izu oke,surprise,0.305
saintly,senti,senti,surprise,0.305
gratify,imeju,imeju,surprise,0.305
sally,sally,osisi,surprise,0.305
larger,ibu,ibu,surprise,0.297
differently,dị iche,dị iche,surprise,0.297
favorable,mma,mma,surprise,0.297
palpable,palpable,kemmetụta,surprise,0.297
finally,n'ikpeazụ,n'ikpeazụ,surprise,0.297
polarity,polarity,polariti,surprise,0.297
ceremony,emume,emume,surprise,0.297
warn,dọọ aka na ntị,dọọ aka na ntị,surprise,0.297
inviting,na -akpọ oku,na -akpọ oku,surprise,0.289
greeting,ekele,ekele,surprise,0.289
romance,ihunanya,ihunanya,surprise,0.289
medal,ihe nrite,ihe nrite,surprise,0.289
trip,njem,njem,surprise,0.281
resignation,arụkwaghịm,arụkwaghịm,surprise,0.281
accolade,nkwanye ugwu,nkwanye ugwu,surprise,0.281
labor,oru,ọrụ,surprise,0.281
candid,eziokwu,eziokwu,surprise,0.281
stare,legide anya,legide anya,surprise,0.273
somatic,somatic,sọmatiki,surprise,0.266
immerse,mikpuo,mikpuo,surprise,0.266
playful,igwuri egwu,igwuri egwu,surprise,0.266
insolvency,enweghị isi,enweghị isi,surprise,0.266
compensate,kwụọ ụgwọ,kwụọ ụgwọ,surprise,0.266
glimmer,enwu enwu,enwu enwu,surprise,0.266
admire,nwee mmasị,nwee mmasị,surprise,0.266
invite,kpọọ,kpọọ,surprise,0.266
mimicry,na -eicomi,ịnyomi,surprise,0.266
festival,ememme,ememme,surprise,0.266
laugh,ochi,ọchị,surprise,0.258
chuckle,ọchị,ọchị,surprise,0.258
hypothesis,echiche,echiche,surprise,0.258
receiving,na -anata,na -anata,surprise,0.258
complement,mmeju,mmeju,surprise,0.258
honeymoon,honiimuunu,honiimuunu,surprise,0.25
marry,lụọ di,lụọ di,surprise,0.242
pleasant,obi uto,obi ụtọ,surprise,0.242
independence,nnwere onwe,nnwere onwe,surprise,0.242
holiness,ịdị nsọ,ịdị nsọ,surprise,0.234
hopeful,olile anya,olile anya,surprise,0.234
assessment,ntule,ntule,surprise,0.234
rhythmical,ụda,ụda,surprise,0.234
trophy,iko,iko,surprise,0.234
leave,pụọ,pụọ,surprise,0.234
chant,ukwe,ukwe,surprise,0.234
deal,ndibiat,ndibiat,surprise,0.227
placard,kaadị,kaadị,surprise,0.227
procession,ngagharị,ngagharị,surprise,0.227
cherish,kpọrọ ihe,kpọrọ ihe,surprise,0.219
good,mma,mma,surprise,0.219
shopping,ịzụ ahịa,ịzụ ahịa,surprise,0.219
musical,egwu,egwu,surprise,0.219
shell,shei,shei,surprise,0.211
simplify,mee ka ọ dị mfe,mee ka ọ dị mfe,surprise,0.211
dawn,chi ọbụbọ,chi ọbụbọ,surprise,0.211
sweet,dị ụtọ,dị ụtọ,surprise,0.203
purity,ịdị ọcha,ịdị ọcha,surprise,0.203
morals,omume,omume,surprise,0.203
money,ego,ego,surprise,0.203
nullify,tufuo,tufuo,surprise,0.203
preservative,nchekwa,nchekwa,surprise,0.195
unfulfilled,emezughị,emezughị,surprise,0.195
precious,dị oke ọnụ ahịa,dị oke ọnụ ahịa,surprise,0.195
humanitarian,ndi mmadu,ndi mmadu,surprise,0.195
synchronize,mekọrịta,mekọrịta,surprise,0.195
singularly,dị n'otu,dị n'otu,surprise,0.188
obliging,na -akwụ ụgwọ,na -akwụ ụgwọ,surprise,0.188
pray,kpee ekpere,kpee ekpere,surprise,0.18
lovely,mara mma,mara mma,surprise,0.18
graduation,ngụsị akwụkwọ,ngụsị akwụkwọ,surprise,0.18
foresee,buru amụma,buru amụma,surprise,0.18
youth,ntorobịa,ntorobịa,surprise,0.172
art,nka,nka,surprise,0.172
mouth,ọnụ,ọnụ,surprise,0.172
sun,anyanwụ,anyanwụ,surprise,0.172
thirst,akpịrị ịkpọ nkụ,akpịrị ịkpọ nkụ,surprise,0.172
goodness,ịdị mma,ịdị mma,surprise,0.164
latent,zoro ezo,zoro ezo,surprise,0.156
overdue,igafeela,igafeela,surprise,0.156
visor,visor,keokpu,surprise,0.156
practiced,eme,eme,surprise,0.156
destination,njedebe,njedebe,surprise,0.148
loyal,na -eguzosi ike n'ihe,na -eguzosi ike n'ihe,surprise,0.148
expect,tụọ anya,tụọ anya,surprise,0.148
wireless,ikuku,ikuku,surprise,0.148
cream,ude,ude,surprise,0.141
quote,see okwu,see okwu,surprise,0.141
infant,nwa ọhụrụ,nwa ọhụrụ,surprise,0.141
slush,iwepụ,iwepụ,surprise,0.141
playground,ama egwuregwu,ama egwuregwu,surprise,0.133
organization,nzukọ,nzukọ,surprise,0.125
teach,izi ihe,izi ihe,surprise,0.125
vote,votu,votu,surprise,0.125
dolphin,dolphin,azụ,surprise,0.117
weight,ibu ibu,ibu ibu,surprise,0.117
smile,ọchị,ọchị,surprise,0.117
cable,eriri,eriri,surprise,0.109
sisterhood,nwanne nwanyị,nwanne nwanyị,surprise,0.109
sunny,anwụ na -acha,anwụ na -acha,surprise,0.102
steady,kwụrụ otu ebe,kwụrụ otu ebe,surprise,0.094
peaceful,n'udo,n'udo,surprise,0.086
leisure,oge ntụrụndụ,oge ntụrụndụ,surprise,0.086
picnic,picnic,njem,surprise,0.078
tree,osisi,osisi,surprise,0.078
worm,irighiri,irighiri,surprise,0.055
truthfulness,eziokwu,eziokwu,trust,0.906
trusted,tụkwasịrị obi,tụkwasịrị obi,trust,0.883
trustworthy,a pụrụ ịtụkwasị obi,a pụrụ ịtụkwasị obi,trust,0.867
truth,eziokwu,eziokwu,trust,0.844
honor,nsọpụrụ,nsọpụrụ,trust,0.844
honest,eziokwu,eziokwu,trust,0.844
honesty,eziokwu,eziokwu,trust,0.844
trusting,ịtụkwasị obi,ịtụkwasị obi,trust,0.836
truthful,eziokwu,eziokwu,trust,0.836
brotherhood,òtù ụmụnna,òtù ụmụnna,trust,0.82
entrust,nyefee,nyefee,trust,0.812
credibility,ntụkwasị obi,ntụkwasị obi,trust,0.805
integrity,iguzosi ike n'ezi ihe,iguzosi ike n'ezi ihe,trust,0.805
honorable,ugwu,ugwu,trust,0.805
loyalty,iguzosi ike n'ihe,iguzosi ike n'ihe,trust,0.805
committed,mere,mere,trust,0.805
trust,ntụkwasị obi,ntụkwasị obi,trust,0.805
faithful,kwesiri ntukwasi obi,kwesiri ntukwasi obi,trust,0.797
sincere,ezi obi,ezi obi,trust,0.797
true,eziokwu,eziokwu,trust,0.789
partnership,mmekorita,mmekọrita,trust,0.789
responsible,ihe kpatara ya,ihe kpatara ya,trust,0.789
wisdom,amamihe,amamihe,trust,0.789
verification,nkwenye,nkwenye,trust,0.781
cooperative,na -ekwenye ekwenye,na -ekwenye ekwenye,trust,0.781
vow,nkwa,nkwa,trust,0.781
oath,iyi,iyi,trust,0.781
credible,kwesiri ntukwasi obi,kwesiri ntukwasi obi,trust,0.773
respectable,na -akwanyere ugwu,na -akwanyere ugwu,trust,0.773
promise,nkwa,nkwa,trust,0.773
verified,kwuputara,kwuputara,trust,0.773
hero,dike,dike,trust,0.773
sisterhood,nwanne nwanyị,nwanne nwanyị,trust,0.773
qualified,tozuru oke,tozuru oke,trust,0.766
respected,nkwanye ugwu,nkwanye ugwu,trust,0.766
authentication,nyocha,nyocha,trust,0.766
compassion,ọmịiko,ọmịiko,trust,0.759
safekeeping,nchekwa,nchekwa,trust,0.758
love,ịhụnanya,ịhụnanya,trust,0.758
trusts,tụkwasịrị obi,tụkwasịrị obi,trust,0.758
moral,omume,omume,trust,0.758
reputable,ndi kwesiri ekwesi,ndi kwesiri ekwesi,trust,0.758
reliability,ntụkwasị obi,ntụkwasị obi,trust,0.758
approval,ihu ọma,ihu ọma,trust,0.758
loyal,na -eguzosi ike n'ihe,na -eguzosi ike n'ihe,trust,0.75
competence,ikike,ikike,trust,0.75
companion,ibe,ibe,trust,0.75
ally,mmekorita,mmekorita,trust,0.75
respect,nkwanye ugwu,nkwanye ugwu,trust,0.75
advised,dụrụ ọdụ,dụrụ ọdụ,trust,0.75
safeguard,chebe,chebe,trust,0.75
authentic,ezigbo,ezigbo,trust,0.75
genuine,ezigbo,ezigbo,trust,0.75
friend,enyi,enyi,trust,0.75
stable,kwụsiri ike,kwụsiri ike,trust,0.75
friendships,ọbụbụenyi,ọbụbụenyi,trust,0.75
respects,nkwanye ugwu,nkwanye ugwu,trust,0.742
wholesome,mma,mma,trust,0.742
faith,okwukwe,okwukwe,trust,0.742
proven,gosiputara,gosiputara,trust,0.742
freedom,nnwere onwe,nnwere onwe,trust,0.742
accepting,na -anabata,na -anabata,trust,0.742
unification,ịdị n'otu,ịdị n'otu,trust,0.734
confirmation,nkwenye,nkwenye,trust,0.734
protecting,ichebe,ichebe,trust,0.734
admirable,dị mma,dị mma,trust,0.734
reassurance,mmesi obi ike,mmesi obi ike,trust,0.734
heartfelt,sitere n'obi,sitere n'obi,trust,0.734
supporter,onye nkwado,onye nkwado,trust,0.734
respectful,nkwanye ugwu,nkwanye ugwu,trust,0.734
trustee,onye nlekọta ego,onye nlekọta ego,trust,0.734
friendship,ọbụbụenyi,ọbụbụenyi,trust,0.727
fact,eziokwu,eziokwu,trust,0.727
confidentially,na nzuzo,na nzuzo,trust,0.727
believing,ikwere,ikwere,trust,0.727
confident,obi ike,obi ike,trust,0.727
credential,nzere,nzere,trust,0.727
partners,ndị mmekọ,ndị mmekọ,trust,0.727
agreement,nkwekọrịta,nkwekọrịta,trust,0.727
alliance,mmekorita,mmekorita,trust,0.727
excellence,kacha mma,kacha mma,trust,0.727
equality,nha anya,nha anya,trust,0.727
authenticate,nyochaa,nyochaa,trust,0.719
intelligence,ọgụgụ isi,ọgụgụ isi,trust,0.719
virtue,omume ọma,omume ọma,trust,0.719
honored,na -asọpụrụ,na -asọpụrụ,trust,0.719
closeness,ịdị nso,ịdị nso,trust,0.719
kindred,nwanne,nwanne,trust,0.719
virtuous,omume ọma,omume ọma,trust,0.719
allegiance,iguzosi ike n'ihe,iguzosi ike n'ihe,trust,0.711
dedication,nraranye,nraranye,trust,0.711
cooperating,na -arụkọ ọrụ,na -arụkọ ọrụ,trust,0.711
cooperation,imekọ ihe ọnụ,imekọ ihe ọnụ,trust,0.711
determination,mkpebi siri ike,mkpebi siri ike,trust,0.711
straightforward,kwụ ọtọ,kwụ ọtọ,trust,0.711
consistency,agbanwe agbanwe,agbanwe agbanwe,trust,0.711
creditable,n'aka,n'aka,trust,0.711
charitable,ọrụ ebere,ọrụ ebere,trust,0.711
guarantee,nkwa,nkwa,trust,0.711
justice,ikpe ziri ezi,ikpe ziri ezi,trust,0.711
morality,ụkpụrụ omume,ụkpụrụ omume,trust,0.703
admire,nwee mmasị,nwee mmasị,trust,0.703
motherhood,nne,nne,trust,0.703
guardianship,onye nlekọta,onye nlekọta,trust,0.703
admiration,mmasi,mmasi,trust,0.703
assurance,mmesi obi ike,mmesi obi ike,trust,0.703
reverence,nsọpụrụ,nsọpụrụ,trust,0.703
proof,ihe akaebe,ihe akaebe,trust,0.703
mentor,onye ndụmọdụ,onye ndụmọdụ,trust,0.703
innocent,aka ya di ocha,aka ya di ocha,trust,0.703
friendliness,enyi,enyi,trust,0.703
reliable,a pụrụ ịdabere na ya,a pụrụ ịdabere na ya,trust,0.703
nurture,ịzụlite,ịzụlite,trust,0.703
prepared,kwadebere,kwadebere,trust,0.703
protected,echekwara,echekwara,trust,0.703
sanctuary,ebe nsọ,ebe nsọ,trust,0.703
mother,nne,nne,trust,0.703
fulfilled,mezuru,mezuru,trust,0.703
marriage,alụmdi na nwunye,alụmdi na nwunye,trust,0.695
compassionate,ọmịiko,ọmịiko,trust,0.695
certified,asambodo,asambodo,trust,0.695
skillful,nka,nka,trust,0.695
united,dịrị n'otu,dịrị n'otu,trust,0.695
approving,na -akwado,na -akwado,trust,0.695
scientist,ọkà mmụta sayensị,ọkà mmụta sayensị,trust,0.695
agreeable,kwenye,kwenye,trust,0.695
allied,jikọrọ aka,jikọrọ aka,trust,0.695
bodyguard,onye nche,onye nche,trust,0.695
courage,obi ike,obi ike,trust,0.695
morals,omume,omume,trust,0.695
pact,nkwekọrịta,nkwekọrịta,trust,0.695
accountable,aza ajụjụ,aza ajụjụ,trust,0.695
humanitarian,ndi mmadu,ndi mmadu,trust,0.695
guardian,onye nlekọta,onye nlekọta,trust,0.695
indestructible,nke apughi imebi,nke apughi imebi,trust,0.695
guidance,nduzi,nduzi,trust,0.688
justifiable,ziri ezi,ziri ezi,trust,0.688
esteem,nkwanye ugwu,nkwanye ugwu,trust,0.688
competent,tozuru oke,tozuru oke,trust,0.688
valor,dike,dike,trust,0.688
secure,nọrọ ná nchebe,nọrọ ná nchebe,trust,0.688
adviser,onye ndụmọdụ,onye ndụmọdụ,trust,0.688
humanity,mmadu,mmadụ,trust,0.688
perfection,izu oke,izu oke,trust,0.688
monogamy,ịlụ otu nwanyị,ịlụ otu nwanyị,trust,0.688
authenticity,izi ezi,izi ezi,trust,0.688
believed,kwere,kwere,trust,0.688
pledge,nkwa,nkwa,trust,0.688
understanding,nghọta,nghọta,trust,0.688
solidity,siri ike,siri ike,trust,0.688
goodness,ịdị mma,ịdị mma,trust,0.68
diplomatic,onye ọchịchị,onye ọchịchị,trust,0.68
expertise,nka,nka,trust,0.68
confirmed,ekwenyela,ekwenyela,trust,0.68
confide,nzuzo,nzuzo,trust,0.68
hope,olile anya,olile anya,trust,0.68
confidential,nzuzo,nzuzo,trust,0.68
strongest,nke kachasi ike,nke kachasi ike,trust,0.68
professional,ọkachamara,ọkachamara,trust,0.68
grandfather,nna nna,nna nna,trust,0.68
commendable,ịja mma,ịja mma,trust,0.68
indivisible,a na -apụghị ikewa ekewa,a na -apụghị ikewa ekewa,trust,0.68
approve,kwado,kwado,trust,0.68
familiarity,mmata,mmata,trust,0.68
diligence,ịdị uchu,ịdị uchu,trust,0.68
humble,ịdị umeala n'obi,ịdị umeala n'obi,trust,0.68
leader,onye ndu,onye ndu,trust,0.68
agreeing,na -ekwenye,na -ekwenye,trust,0.68
affirm,kwenye,kwenye,trust,0.68
elders,ndị okenye,ndị okenye,trust,0.68
official,ukara,ukara,trust,0.68
protector,onye nchedo,onye nchedo,trust,0.68
inspire,kpalie,kpalie,trust,0.68
acceptance,nnabata,nnabata,trust,0.68
advocacy,nkwado,nkwado,trust,0.68
sanctify,doo nsọ,doo nsọ,trust,0.672
faultless,enweghị ntụpọ,enweghị ntụpọ,trust,0.672
cohesive,jikọtara ọnụ,jikọtara ọnụ,trust,0.672
encyclopedia,akwụkwọ nkà ihe ọmụma,akwụkwọ nkà ihe ọmụma,trust,0.672
mastery,mastery,achị,trust,0.672
accepted,nabatara,nabatara,trust,0.672
healing,ọgwụgwọ,ọgwụgwọ,trust,0.672
dignity,ugwu,ugwu,trust,0.672
unwavering,adịghị ada ada,adịghị ada ada,trust,0.672
safe,nchekwa,nchekwa,trust,0.672
intelligent,onye nwere ọgụgụ isi,onye nwere ọgụgụ isi,trust,0.672
believes,kwere,kwere,trust,0.672
benevolence,obi oma,obi ọma,trust,0.672
accredited,nabatara,nabatara,trust,0.672
covenant,ọgbụgba ndụ,ọgbụgba ndụ,trust,0.672
harmoniously,na -ekwekọ,na -ekwekọ,trust,0.672
advocate,na -akwado,na -akwado,trust,0.664
team,otu,otu,trust,0.664
authority,ikike,ikike,trust,0.664
fulfillment,mmezu,mmezu,trust,0.664
supporting,na -akwado,na -akwado,trust,0.664
affirmatively,n'eziokwu,n'eziokwu,trust,0.664
attestation,akaebe,akaebe,trust,0.664
proficient,maara nke ọma,maara nke ọma,trust,0.664
disciple,onye na -eso ụzọ,onye na -eso ụzọ,trust,0.664
impeccable,enweghị ntụpọ,enweghị ntụpọ,trust,0.664
accountability,ịza ajụjụ,ịza ajụjụ,trust,0.664
ambassador,onye nnochite anya,onye nnochite anya,trust,0.664
reliance,ndabere,ndabere,trust,0.664
communicate,ikwurita okwu,ikwurita okwu,trust,0.664
expert,ọkachamara,ọkachamara,trust,0.664
merit,ihe ruru eru,ihe ruru eru,trust,0.664
heroic,dike,dike,trust,0.664
spiritual,ime mmụọ,ime mmụọ,trust,0.664
accept,nabata,nabata,trust,0.664
specialist,ọkachamara,ọkachamara,trust,0.664
guidebook,akwụkwọ ntuziaka,akwụkwọ ntuziaka,trust,0.664
strengthening,na -ewusi ike,na -ewusi ike,trust,0.661
counsel,ndụmọdụ,ndụmọdụ,trust,0.656
favorable,mma,mma,trust,0.656
proficiency,nka,nka,trust,0.656
steadfast,na -eguzosi ike,na -eguzosi ike,trust,0.656
holiness,ịdị nsọ,ịdị nsọ,trust,0.656
scientific,sayensị,sayensị,trust,0.656
warranty,akwụkwọ ikike,akwụkwọ ikike,trust,0.656
facts,eziokwu,eziokwu,trust,0.656
constancy,agbanwe agbanwe,agbanwe agbanwe,trust,0.656
structure,nhazi,nhazi,trust,0.656
familiar,maara,maara,trust,0.656
elder,okenye,okenye,trust,0.656
achieve,nweta,nweta,trust,0.656
relationship,mmekọrịta,mmekọrịta,trust,0.656
excellent,magburu onwe ya,magburu onwe ya,trust,0.656
gentleman,nwa amadi,nwa amadi,trust,0.656
strength,ike,ike,trust,0.656
supports,na -akwado,na -akwado,trust,0.656
defended,gbachitere,gbachitere,trust,0.656
agreed,kwetara,kwetara,trust,0.648
heroism,heroism,dike,trust,0.648
inspiration,n'ike mmụọ nsọ,n'ike mmụọ nsọ,trust,0.648
noble,dị mma,dị mma,trust,0.648
comrade,onye ibe,onye ibe,trust,0.648
matrimony,alụmdi na nwunye,alụmdi na nwunye,trust,0.648
counselor,onye ndụmọdụ,onye ndụmọdụ,trust,0.648
assuredly,n'ezie,n'ezie,trust,0.648
rely,dabere,dabere,trust,0.648
solidarity,ịdị n'otu,ịdị n'otu,trust,0.648
accepts,na -anabata,na -anabata,trust,0.648
lovable,na -ahụ n'anya,na -ahụ n'anya,trust,0.648
advisable,dị mma,dị mma,trust,0.648
peaceful,n'udo,n'udo,trust,0.648
academic,agụmakwụkwọ,agụmakwụkwọ,trust,0.648
competency,ikike,ikike,trust,0.648
brother,nwanne nwoke,nwanne nwoke,trust,0.648
assist,nyere aka,nyere aka,trust,0.648
successful,ihe ịga nke ọma,ihe ịga nke ọma,trust,0.648
harmony,nkwekọrịta,nkwekọrịta,trust,0.648
protective,nchedo,nchedo,trust,0.648
saint,senti,senti,trust,0.648
uphold,kwadoo,kwadoo,trust,0.648
unconditionally,na -enweghị ntụpọ,na -enweghị ntụpọ,trust,0.648
worthy,kwesiri,kwesiri,trust,0.643
assure,obi sie,obi sie,trust,0.641
lawful,iwu kwadoro,iwu kwadoro,trust,0.641
judiciary,ọkàikpe,ọkàikpe,trust,0.641
conscientious,akọ na uche,akọ na uche,trust,0.641
teacher,onye nkuzi,onye nkuzi,trust,0.641
mamma,mma,mma,trust,0.641
relationships,mmekọrịta,mmekọrịta,trust,0.641
doctor,dọkịta,dọkịta,trust,0.641
confidence,obi ike,obi ike,trust,0.641
leading,na -eduga,na -eduga,trust,0.641
kind,obi oma,obi oma,trust,0.641
establish,guzosie ike,guzosie ike,trust,0.641
loving,ịhụnanya,ịhụnanya,trust,0.641
benefactor,onye enyemaka,onye enyemaka,trust,0.641
ordained,chiri echichi,chiri echichi,trust,0.641
real,n'ezie,n'ezie,trust,0.641
durability,anwụ ngwa ngwa,anwụ ngwa ngwa,trust,0.641
coexist,ibikọ ọnụ,ibikọ ọnụ,trust,0.641
credence,nkwenye,nkwenye,trust,0.641
unity,ịdị n'otu,ịdị n'otu,trust,0.641
legal,iwu,iwu,trust,0.641
champion,onye mmeri,onye mmeri,trust,0.641
intimate,mmekorita,mmekorita,trust,0.634
endorse,kwadoro,kwadoro,trust,0.633
judicial,ikpe,ikpe,trust,0.633
fidelity,ikwesị ntụkwasị obi,ikwesị ntụkwasị obi,trust,0.633
therapeutic,ọgwụgwọ,ọgwụgwọ,trust,0.633
