word,machine,human,label
apathetic,aibikita,Áìbìkítà,negative
worse,buru,burú,negative
reconstruct,atunkọ,atunkọ,positive
impetuous,alaigbọran,aláìgbọràn,negative
irreparable,irreparable,àìlátúnṣe,negative
correspondence,ifọrọranṣẹ,ifọrọranṣẹ,positive
adamantly,ni igboya,kìí gbọ́ kìí gbà,negative
obsessive,ifẹ afẹju,ìfẹ́ àfẹ́jù,negative
drunkenness,ìmutípara,àmupara,negative
innocence,alaiṣẹ,alaiṣẹ,positive
accompaniment,ifowosowopo,ifowosowopo,positive
romanticism,romanticism,oromoléegun,positive
completeness,aṣepari,aṣepari,positive
ruining,iparun,ìparun,negative
traumatically,traumatically,jìnìjìnì,negative
blockage,ìdènà,ìdènà,negative
rating,igbelewọn,ìgbéléwọ̀n,negative
fashionable,asiko,asiko,positive
lecherous,lecherous,ìṣekúṣe,negative
prattle,prattle,ìsọ̀rọ òmùgọ̀,negative
hassle,wahala,wàhálà,negative
innovative,aseyori,ohun titun,positive
lobby,ibebe,ibèbè,negative
buck,owo,ewurẹ,positive
slime,slime,rọ̀,negative
expose,fi han,fí hàn,negative
extremity,opin,òpin,negative
sloppy,ọlẹ,dàgẹ̀ẹ̀rẹ̀,negative
attacks,awọn ikọlu,àwọn ìkọlù,negative
irrationalities,irrationalities,àìmọ́gbọ́nwá,negative
bailiff,bailiff,ológo,negative
sonnet,sonnet,orin kékeré,positive
whiteness,funfun,funfun,positive
refusal,kiko,kíkọ̀,negative
ambition,okanjuwa,ìfẹ agbára,positive
hailed,hailed,yin,positive
soil,ile,ilẹ̀,negative
beckoning,beckoning,n pe,positive
sweetly,adun,adun,positive
worn,wọ,ti wọ̀,negative
jargon,jargon,ọ̀rọ̀kọrọ̀,negative
infringement,irufin,ìrúnfin,negative
austerity,austerity,ìrorò,negative
gonorrhea,gonorrhea,àtọ̀sí,negative
wimp,wimp,àìnígboyà,negative
deprecate,yọ kuro,kọ̀,negative
movable,movable,ṣeegbe,positive
resigns,fi ipo silẹ,fi ipò silẹ,negative
snub,yiya,ko jú,negative
posthumous,posthumous,lẹ́yìn-ikú,negative
competence,ijafafa,ijafafa,positive
stingingly,ìkọra,títa,negative
undermined,ti bajẹ,ti bajẹ,negative
squabbling,ìgbìyànjú,ìjà,negative
distastefully,distastefully,pẹ̀lú ìkórìíra,negative
great,nla,nla,positive
gorgeously,alayeye,alayeye,positive
logical,mogbonwa,mogbonwa,positive
petroleum,epo,epo,positive
delinquency,aiṣedeede,àìṣedéédé,negative
rifts,ìyapa,ìyapa,negative
swab,swab,òwú,negative
gainsayer,oniwun,a sọ̀rọ̀ asán,negative
shanghai,shanghai,ìjínigbé,negative
stiflingly,stiflingly,ìdènà,negative
transcendental,transcendental,rekọja,positive
infamy,ailokiki,àìlókìkí,negative
feud,ija,ìjà,negative
repulsed,korira,Kọ̀ jálẹ̀,negative
exceeding,pupọju,pupọju,positive
ludicrous,ludicrous,ìwà òmùgọ̀,negative
ridiculously,yeye,yẹ̀yẹ́,negative
depraved,ibajẹ,ti bàjẹ́,negative
bulbous,bulbous,gílóbù,negative
somatic,somatic,ti-ara,negative
eccentricity,aiṣedeede,àìṣedéédé,negative
suffer,jìyà,jìyà,negative
bulletproof,ti ko ni aabo,ti o ni aabo,positive
semi-retarded,ologbele-retarded,ologbele-ìdádúró,negative
irresponsible,alaigbọran,alaigbọran,positive
indignation,ibinu,ìbínú,negative
eviscerate,eviscerate,yà gbẹ́,negative
excellency,olaju,olaju,positive
infernal,infernal,àfonífojì ikú,negative
fuking,fuking,fuking,negative
disgust,ìríra,ìríra,negative
undisputable,undisputable,daaju,positive
sued,lẹjọ,pé lẹ́jọ́,negative
monk,monk,alufa,positive
sulk,eruku,palọ́lọ́,negative
tardiness,idaduro,ìlọ́ra,negative
kindred,ibatan,ibatan,positive
hilarious,panilerin,panilerin,positive
precision,konge,konge,positive
obliterate,parun,parun,negative
niggas,niggas,Ọ̀rẹ́,negative
eyecatching,ipenpeju,fanimọra,positive
expatriate,ọmọ ilu okeere,àtìpó,negative
succulent,succulent,ní-oje,negative
tremendously,lọpọlọpọ,lọpọlọpọ,positive
regression,ipadasẹhin,ìpadàsẹ́yìn,negative
fashionably,asa,asa,positive
miss,padanu,pàdánù,negative
irrefutable,irrefutable,ailedù,positive
degradation,ibaje,ìbàjẹ́,negative
lowering,sokale,ìrẹ́lulẹ̀,negative
yeees,bẹẹni,bẹẹni,positive
polite,niwa rere,niwa rere,positive
stifled,lilu,lílù,negative
questionable,ni ibeere,ní ìbéèrè,negative
intimidatingly,deruba,dẹ́rùbà,negative
flighty,ofurufu,yára,negative
perfected,pé,pé,positive
perfidity,turari,àìṣòótọ́,negative
amen,amin,amin,positive
tedious,tedious,dánilágara,negative
opiate,opiate,ògun-olóró,negative
beg,ṣagbe,ṣagbe,negative
oversell,alagbata,àtàjù,negative
prying,fifẹ,ìtojúbọ̀,negative
dependable,gbẹkẹle,gbẹkẹle,positive
timidly,pelu itiju,ìbẹ̀rù,negative
sonorous,aladun,aladun,positive
seamless,iran,ìran,positive
ripe,Pọn,Pọn,positive
justifiable,idalare,idalare,positive
rigged,rigged,ṣẹ òjóró,negative
cheering,níṣìírí,níṣìírí,positive
bunk,ibusun,ibùsùn,negative
anthrax,anthrax,ààrùn,negative
selfishness,ìmọtara -ẹni -nìkan,ìmọ̀tara-ẹni-nìkan,negative
misrepresented,ti ko tọ si,àìsojú,negative
abhorred,korira,kórìíra,negative
oaf,oaf,akúrẹtẹ̀,negative
corroborate,jẹrisi,jẹrisi,positive
whine,kigbe,ké,negative
pan,pan,apẹ,negative
strikes,kọlu,kọlù,negative
impolite,alaibọwọ,aláìbọ̀wọ̀,negative
antipathy,antipathy,Àìní fẹ́,negative
unification,isọdọkan,isọdọkan,positive
soreness,ọgbẹ,ọgbẹ́,negative
outcast,alaibikita,aláìbìkítà,negative
aiding,iranlowo,iranlowo,positive
rampant,gbilẹ,gbilẹ̀,negative
encumbrance,ailagbara,ìdílọ́wọ́,negative
filth,ẹgbin,ẹ̀gbin,negative
punished,jiya,jìyà,negative
smother,yiya,fínpa,negative
louder,ga,ariwo,negative
calumniation,iṣiro,ìbánilórúkọjẹ́,negative
assured,fidani,fidaniloju,positive
contagions,àkóràn,àkóràn,negative
popular,gbajumo,gbajumo,positive
punishment,ijiya,ìjẹníyà,negative
rock-stars,apata-irawọ,àpáta ìràwọ̀,positive
hideousness,ifamọra,ìtìjú,negative
help,Egba Mi O,ranlọwọ,positive
perturbed,idamu,ìdààmú,negative
garish,ẹṣọ,ọlọ́pọ̀ ọ̀ṣọ́,negative
majority,poju,poju,positive
aroma,aroma,oorun didun,positive
consciousness,imoye,imoye,positive
chastise,ibawi,ìbáwí,negative
hush,dakẹ,dakẹ,positive
piracy,afarape,olè-orí-omi,negative
harmonious,isokan,isokan,positive
aggravation,irẹwẹsi,mú pọ̀si,negative
audacious,igboya,ìgboyà,negative
spinster,alayipo,wúńdíá,negative
wholeheartedly,tọkàntọkàn,tọkàntọkàn,positive
flush,danu,danu,positive
runaway,sa lo,sá lo,negative
lawless,arufin,arúfin,negative
savage,iwa ika,aláìlajú,negative
fulminate,pari,dálẹ́bi,negative
melancholic,melancholic,ìbànújẹ́,negative
hostility,igbogunti,ìgbóguntì,negative
confirmed,timo,timo,positive
commit,dá,dá,positive
overweight,apọju iwọn,àpọ̀jù ìwọ̀n,negative
principled,ìlànà,ìlànà,positive
discoutinous,discoutinous,ìdádúró,negative
clarify,salaye,salaye,positive
pandemic,àjàkálẹ àrùn tókárí-ayé,àjàkálẹ̀-àrun,negative
confounding,idamu,ìdààmú,negative
pornography,iwokuwo,eré-ìbálópọ̀,negative
beckoned,beckoned,pe,positive
fee,ọya,owó,negative
dogmatic,dogmatic,àìlóye,negative
padding,fifẹ,fifẹ,positive
glorious,ologo,ologo,positive
vouch,ẹri,ẹri,positive
cad,kadi,oníwàkiwà,negative
antiseptic,apakokoro,apakokoro,positive
mesmerize,moriwu,moriwu,positive
alive,laaye,laaye,positive
wickedness,iwa buburu,ìwà búburú,negative
litigation,ẹjọ,ẹjọ́,negative
goof,goof,àṣìṣe,negative
cherry,ṣẹẹri,ṣẹẹri,positive
skillfully,ogbon,pelu ogbọn,positive
chasten,ibawi,báwí,negative
fraudulence,arekereke,jẹgúdújẹrá,negative
luxury,igbadun,igbadun,positive
aspiration,ifẹkufẹ,ìfẹ ọkan,positive
discompose,yọ kuro,dàrú,negative
debaucher,oniwa ibajẹ,oníwà ìbàjẹ́,negative
twitch,gbooro,já-pàtì,negative
spooky,ẹlẹgbin,ẹlẹ́rù,negative
chatter,iwiregbe,ìwírègbéè,negative
passivity,passivity,àìbìkítà,negative
fastidious,fastidious,àìlètẹ́lọ́rùn,negative
fuzzy,iruju,ìrújú,negative
abductions,ifasita,àwọn ìjínigbé,negative
safely,lailewu,lailewu,positive
colliding,colliding,ìkọlù,negative
symphony,simfoni,simfoni,positive
adamant,alaigbọran,kìí gbọ́ kìí gbà,negative
snazzy,rirọ,to dara,positive
beutifully,beutifully,daradara,positive
blundering,blundering,ṣe àṣìṣe,negative
solemn,mimo,mímọ́,negative
cafe,kafe,kafe,positive
objections,atako,àtakò,negative
therapeutics,itọju ailera,itọju ailera,positive
sneeringly,ẹgan,ẹ̀gàn,negative
battery,batiri,bátírì,negative
clear,ko o,ko o,positive
hides,fi ara pamọ,fi ara pamọ́,negative
monotonous,monotonous,ohùn kan,negative
prospects,asesewa,afojusọna,positive
disintegrate,tuka,tú ká,negative
antique,igba atijọ,igba atijọ,positive
hustler,hustler,alágbára,negative
nefariously,nefariously,ibi,negative
constrained,rọ,rọ,negative
repetitive,atunwi,àtúnwí,negative
augment,imudara,imudara,positive
clashing,figagbaga,ìfigagbága,negative
mourns,ṣọfọ,ṣọ̀fọ̀,negative
excess,apọju,àpọ̀jù,negative
wholesome,ni ilera,ni ilera,positive
lacked,alaini,ṣàìní,negative
break-up,ya kuro,yà,negative
demeaning,itiju,ìrẹ̀sílẹ̀,negative
exchange,paṣipaarọ,paṣipaarọ,positive
numb,pa,pa,negative
enslave,ẹrú,ẹrú,negative
obstructed,dena,dènà,negative
retaliation,igbẹsan,ìgbẹ̀san,negative
conservative,Konsafetifu,olùdìṣẹ̀ṣemú,negative
alertness,gbigbọn,iṣora,positive
outrageous,outrageous,ìbínú,negative
irreverent,alaibọwọ,aláìbọ̀wọ̀,negative
wowing,ariwo,ariwo,positive
distinctive,iyasọtọ,iyasọtọ,positive
wayward,alagidi,níwàkuwà,negative
notably,ni pataki,ni pataki,positive
depressed,ibanujẹ,ìbànújẹ́,negative
cheaper,din owo,dinwo,positive
jovial,jovial,layọ,positive
ogre,ogre,oníwà-búburú,negative
evacuate,gbé e kúrò,jáde-kúrò,negative
son-of-a-bitch,Alainiye lori,Aláìníyè lórí,negative
insensible,airi,àìbìkítà,negative
excited,yiya,ru soke,positive
unbridled,unbridled,ko ṣe dari,positive
shrunk,rọra,súnkì,negative
replaceable,rọpo,rọpo,positive
antiquated,igba atijọ,ìgbà àtijọ́,negative
paralyzed,paralyzed,rọ-lápá-rọ-lẹ́sẹ̀,negative
adverse,ikolu,takò,negative
edify,ṣatunṣe,ṣatunṣe,positive
glorification,iyin,iyin,positive
elate,yọ,yọ,positive
accusingly,ẹsùn,ẹ̀sùn,negative
excessively,apọju,àpọ̀jù,negative
antibiotics,egboogi,egboogi,positive
heel,igigirisẹ,gìgìrísẹ̀,negative
illiterate,alaimọwe,aláìmọ̀kan,negative
fusion,idapọ,idapọ,positive
derisiveness,itagiri,ẹlẹ́tàn,negative
blurring,gaara,kò já gaara,negative
snare,ìdẹkùn,ìdẹkùn,negative
inequality,aidogba,àìdọ́gba,negative
fist,ikunku,ikunku,negative
transparent,sihin,mimọgara,positive
harmoniously,ni ibamu,ni ibamu,positive
plasticky,plasticky,Bí ike,negative
demolisher,apanirun,apanirun,negative
fakes,iro,ayédèrú,negative
poorer,talaka,tálákà,negative
fairness,ododo,ododo,positive
offended,ṣẹ,ṣẹ́,negative
burdens,ẹrù,ẹrù,negative
incubus,incubus,ọkọ-ọ̀run,negative
foul,ahon,dọ̀tí,negative
honesty,otitọ,otitọ,positive
unmotivated,ti ko ni iwuri,tí kò ní ìwúrí,negative
spookier,alakikanju,akíkanjú,negative
effusion,idasilẹ,idasilẹ,positive
limit,opin,òpin,negative
insensitivity,aibikita,áìbìkítà,negative
witchcraft,ajẹ,àjẹ́,negative
pledge,ògo,ohun eri,positive
mistakenly,ni aṣiṣe,àṣìṣe,negative
audiciously,audiciously,níní ìgboyà,negative
narrower,dín,kéré,negative
ill-favored,ti ko ni ojurere,Ohun tí kò dára,negative
creaks,creaks,ìró,negative
overemphasize,apọju,àpọ̀jù,negative
pettifog,pettifog,wíwá àṣìṣe,negative
sultry,sultry,moru,positive
unpleasant,alainidunnu,aláìládùn,negative
confiscation,ìfipá gbà,ìfòfingbà,negative
unproven,ti ko ni idaniloju,àìnídànilójú,negative
politeness,ọmọluwabi,ọmọluwabi,positive
monetary,owo,owo,positive
haughtily,gberaga,ìgbéraga,negative
disputable,ariyanjiyan,àríyànjiyàn,negative
wrip,yiya,Abẹ́ obìnrin,negative
deprave,ibajẹ,bàjẹ́,negative
inflammed,igbona,ìgbóná,negative
stammer,alagidi,kílòlò,negative
sidetracked,sidetracked,ojú ọ̀nà,negative
pillow,irọri,irọri,positive
sky,ọrun,ọrun,positive
inflame,gbona,gbóná,negative
wail,pohùnréré ẹkún,pohùnréré ẹkún,negative
cash-strapped,owo sisan,àìlówólọ́wọ́,negative
collision,ijamba,ìjàmbá,negative
hiliarious,hiliarious,àwàdà,negative
genial,genial,ni ọyaya,positive
standstill,iduro,ìdúró,negative
disuse,ilokulo,àìṣàmúlò,negative
subsidize,ṣe iranlọwọ,ṣe iranlọwọ,positive
overtaken,ti bori,ti bori,positive
well-connected,ti sopọ daradara,ti sopọ daradara,positive
tragic,ajalu,àjálù,negative
symbolic,aami,aami,positive
modern,igbalode,igbalode,positive
praying,gbigbadura,gbigbadura,positive
insufficient,aito,àìtó,negative
degree,ìyí,ìyí,positive
corrupt,ibajẹ,bàjẹ́,negative
republic,olominira,olómìnira,negative
acquitting,idasile,n dasilẹ,positive
giving,fífúnni,fífúnni,positive
sue,bẹbẹ,pé lẹ́jọ́,negative
unbeaten,alailẹgbẹ,alailẹgbẹ,positive
nebulously,nebulously,aláìdánilójú,negative
inordinate,aisedeedee,àìyẹ,negative
frightful,ẹru,ẹ̀rù,negative
proven,Fihan,Fihan,positive
dissent,alatako,takò,negative
sneaky,sneaky,yọ́,negative
forage,forage,oúnjẹ,negative
fervid,alagidi,igbona,positive
labor,laala,laala,positive
charitable,alanu,alanu,positive
militancy,ajagun,ajẹmógun,negative
uphold,gbero,gbero,positive
green wash,alawọ ewe w,aláwọ̀ ewé,negative
tarry,idaduro,ìfẹsẹ̀palẹ̀,negative
overstates,apọju,àsọjù,negative
mourning,ṣọfọ,ṣọ̀fọ̀,negative
mug,ago,ago,positive
excitedness,igbadun,inu didun,positive
confusions,iporuru,ìdàrú,negative
patiently,suuru,suuru,positive
danger,Ijamba,ewu,negative
halting,idaduro,ìdádúró,negative
faculty,Oluko,ọgbọn ori,positive
perceive,woye,woye,positive
distraction,idiwọ,ìdíwọ́,negative
deliberate,moomo,moomo,positive
unacceptably,itẹwẹgba,àìtẹ́wọ́gbà,negative
scumbag,ẹgbin,ẹ̀gbin,negative
cautiously,ṣọra,ṣọra,positive
bugs,idun,ìdun,negative
genuine,ojulowo,ojulowo,positive
sentenced,ẹjọ,ẹjọ́,negative
sufficient,to,to,positive
convincing,ni idaniloju,ni idaniloju,positive
execution,ipaniyan,ìpànìyàn,negative
consolable,itunu,se tuninu,positive
straight,Taara,Taara,positive
jerk,oloriburuku,olórí burúkú,negative
mongering,mongering,mongering,negative
blob,blob,ẹ̀kán,negative
feeblely,alailera,aláìlera,negative
fraudster,arekereke,jẹgúdújẹrá,negative
defect,abawọn,àbàwọ́n,negative
swig,swig,gbémi,negative
repulsiveness,ikorira,ìkórìíra,negative
apologizing,aforiji,ìdáríjì,negative
armor,ihamọra,ihamọra,positive
picnic,pikiniki,pikiniki,positive
hunter,ọdẹ,ọdẹ,negative
avoidance,yago fun,ìyẹ̀kúrò,negative
unfaithful,alaisododo,àìṣòdodo,negative
farce,irọra,aláwàdà,negative
frustrated,ibanuje,dà láàmú,negative
admonishingly,admonishingly,ìgbani ní mọ̀ràn,negative
commentator,asọye,atumọ,positive
fidelity,iṣootọ,iṣootọ,positive
tyranny,iwa ikapa,ìwa ipá,negative
sermon,iwaasu,iwaasu,positive
sincerely,tọkàntọkàn,tọkàntọkàn,positive
obscurity,òkùnkùn,òkùnkùn,negative
vexingly,inira,bínú,negative
linguist,onimọ -ede,onimọ -ede,positive
indict,fi ẹsun kan,fisùn,negative
worrying,idaamu,ìdààmú,negative
criticisms,alariwisi,àríwísí,negative
postpone,sun siwaju,sún síwájú,negative
inhumane,alainibaba,ọ̀dájú,negative
indiscriminately,laibikita,àìbìkítà,negative
complication,ilolu,ìlọ́júpọ̀,negative
disorganized,disorganized,àìlétò,negative
befriend,ore,dọrẹ,positive
inundated,riru omi,ìṣàn omi,negative
endorsement,ifọwọsi,ifọwọsi,positive
wise,ọlọgbọn,ọlọgbọn,positive
glaringly,glaringly,dídán,negative
defraud,jìbìtì,lu-jìbìtì,negative
fumble,fumble,kùnà,negative
supports,atilẹyin,tilẹyin,positive
uncertain,aidaniloju,àìdánilójú,negative
attracting,fifamọra,n famọra,positive
impose,fawon,fáwọn,negative
ridiculous,yeye,yẹ̀yẹ́,negative
slanderously,slanderously,tó banilórúkọjẹ́,negative
beer,Oti bia,Oti bia,positive
risky,eewu,ewu,negative
ax,ake,akéé,negative
isolate,ya sọtọ,yà sọ́tọ̀,negative
clears,nso,ko,positive
lethargic,alaigbọran,aláìgbọràn,negative
self-destructive,ara-iparun,ìparun ara ẹni,negative
falsified,eke,èké,negative
leaks,n jo,jò,negative
repellent,onibaje,ìdápadà-sẹ́yìn,negative
excluded,rara,rárá,negative
potable,ni agbara,dara,positive
incognizant,alaimoye,aláìmòye,negative
hurricane,iji lile,ìjì-líle,negative
appendicitis,appendicitis,ìkánràn,negative
bellicose,bellicose,ìbínú,negative
conflagration,ijamba,iná,negative
enchanted,enchanted,ṣe ifaiya si,positive
topnotch,ohun ipelegiga,ohun ipelegiga,positive
hatefulness,ikorira,ìkórìíra,negative
fatality,ipaniyan,ìpànìyàn,negative
hollow,ṣofo,ṣófo,negative
fancinating,fancinating,nifanimọra,positive
agreeing,gba,gba,positive
sulky,ibinujẹ,ibinujẹ,negative
ignores,foju kọ,àìbikita,negative
trickery,arekereke,ẹ̀tàn,negative
windfall,afẹfẹ,afẹfẹ,positive
paprika,paprika,ata- tataṣe,positive
fleeing,sá,ń sá,negative
stallion,ẹṣin,ẹṣin,positive
performer,osere,osere,positive
frustrations,ibanuje,ìpinlẹ́mìnín,negative
dragged,fa,fà,negative
humanity,eda eniyan,eda eniyan,positive
thoughtful,laniiyan,laniiyan,positive
refractory,ifaseyin,rírú-òfin,negative
lofty,ga,gíga,negative
princess,binrin,ọmọ ọba binrin,positive
obstructs,idilọwọ,dí lọ́wọ́,negative
rest,isinmi,isinmi,positive
dejectedly,ibanuje,ìbànújẹ́,negative
folly,aṣiwère,aṣiwèrè,negative
oration,oration,ìṣòro gbangba,positive
fascinates,fascinates,fanimọra,positive
spice,turari,turari,positive
bereave,ṣọfọ,ṣọ̀fọ̀,negative
goodly,daadaa,daadaa,positive
beaten,lu,lù,negative
denunciation,ìdálẹ́bi,ìdálẹ́bi,negative
